,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
5876,SUN-2488557,2023-02-12,Espreso Single,Drinks,DRK-01,2,22000,error,Cash,Take Away
5877,SUN-5224219,2023-07-29,Beef Carbonara Pasta,Food,FOD-02,2,52000,nan,Cash,Take Away
5878,SUN-2119975,2023-06-23,Creamy Maycha Latte,Drinks,unknown,2,35000,70000,Debit Card,Take Away
5879,SUN-1964121,2023-02-11,Club Sandwich,Food,FOD-05,1,45000,45000,error,Online Order
5880,SUN-1248581,2023-07-18,Club Sandwich,missing,FOD-05,4,45000,180000,Cash,Dine In
5881,SUN-8795516,2023-01-19,Buttermilk Fried Chicken,Food,FOD-01,3,48000,missing,Debit Card,Take Away
5882,SUN-2318578,2023-05-18,Caramel Machiato,Drinks,DRK-04,1,unknown,38000,Debit Card,Dine In
5883,SUN-1566769,2023-09-17,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Cash,Take Away
5884,SUN-8048771,2023-07-22,Iced Americano,Drinks,DRK-02,nan,28000,84000,Digital Wallet,Take Away
5885,SUN-5770254,2023-11-22,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine In
5886,SUN-9004022,2023-10-30,Buttermilk Fried Chicken,Food,FOD-01,2,48000,nan,Debit Card,Take Away
5887,SUN-6315559,2023-06-10,missing,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
5888,SUN-8851299,2023-09-30,New York Cheesecake,missing,DST-03,4,42000,168000,Cash,Take Away
5889,SUN-1073925,2023-10-22,Club Sandwich,Food,missing,2,45000,nan,Cash,Dine In
5890,SUN-4486428,2023-12-08,error,Dessert,DST-02,1,25000,25000,unknown,Dine In
5891,SUN-1702193,2023-12-15,unknown,nan,DST-04,4,35000,140000,Debit Card,Dine In
5892,SUN-3919942,2023-09-30,Club Sandwich,Food,FOD-05,3,45000,missing,Debit Card,Online Order
5893,SUN-7240709,2023-09-24,Creamy Maycha Latte,Drinks,DRK-05,error,35000,140000,Digital Wallet,Take Away
5894,SUN-9985829,2023-11-10,Cafe Latte,Drinks,DRK-03,2,32000,64000,error,Online Order
5895,SUN-7786892,2023-06-03,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,nan
5896,SUN-3630549,2023-03-21,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,nan
5897,SUN-8197634,2023-12-11,Iced Americano,Drinks,DRK-02,1,error,28000,Cash,Dine In
5898,SUN-5077058,2023-07-24,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,error,Online Order
5899,SUN-3729170,2023-04-01,Cinnamon Roll,Dessert,missing,4,28000,missing,Debit Card,error
5900,SUN-6492455,2023-06-16,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Take Away
5901,SUN-3588886,2023-03-29,Creamy Maycha Latte,Drinks,error,1,error,35000,missing,Dine In
5902,SUN-4241965,2023-12-15,Classic Tirmaisu,Dessert,DST-01,1,38000,unknown,Digital Wallet,Dine In
5903,SUN-1287476,2023-09-02,Espreso Single,Drinks,missing,missing,22000,error,Cash,Take Away
5904,SUN-2774691,2023-09-18,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Online Order
5905,SUN-1462230,2023-10-29,Cafe Latte,Drinks,DRK-03,missing,32000,32000,Cash,Dine In
5906,SUN-5150261,2023-11-28,Classic Tirmaisu,Dessert,DST-01,1,nan,38000,Cash,Dine In
5907,SUN-8087734,2023-04-06,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Dine In
5908,SUN-5034399,2023-03-08,Creamy Maycha Latte,Drinks,DRK-05,3,35000,nan,Debit Card,nan
5909,SUN-3486483,2023-04-25,nan,Drinks,DRK-03,unknown,32000,nan,Debit Card,missing
5910,SUN-2202933,2023-04-25,Beef Carbonara Pasta,Food,unknown,3,52000,156000,Digital Wallet,Dine In
5911,SUN-2091766,2023-01-11,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,error
5912,SUN-5097464,2023-06-21,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Dine In
5913,SUN-1588579,2023-02-04,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Dine In
5914,SUN-3194170,2023-12-27,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,missing
5915,SUN-5578224,2023-05-01,Nasi Goreng Kampung,Food,FOD-03,2,missing,76000,Digital Wallet,Online Order
5916,SUN-6981477,2023-03-09,Beef Carbonara Pasta,Food,FOD-02,1,52000,unknown,Digital Wallet,Take Away
5917,SUN-9156360,2023-02-04,missing,Dessert,DST-04,1,35000,35000,Digital Wallet,Take Away
5918,SUN-8087931,2023-04-28,error,Dessert,DST-02,3,25000,missing,Digital Wallet,Online Order
5919,SUN-2592510,2023-01-09,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,missing
5920,SUN-9570616,2023-07-16,nan,Drinks,DRK-01,3,22000,66000,Digital Wallet,Take Away
5921,SUN-2681835,2023-10-09,error,Food,FOD-05,3,45000,135000,Digital Wallet,Dine In
5922,SUN-1132278,2023-05-11,Choco Lava Cake,Dessert,DST-04,2,unknown,70000,Digital Wallet,Online Order
5923,SUN-9998777,2023-11-19,Nasi Goreng Kampung,Food,FOD-03,3,nan,114000,Cash,nan
5924,SUN-4274650,2023-05-29,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Take Away
5925,SUN-4800535,2023-02-19,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Take Away
5926,SUN-7161426,2023-05-06,Cafe Latte,Drinks,DRK-03,1,missing,missing,Cash,Dine In
5927,SUN-9691239,2023-05-06,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Take Away
5928,SUN-2935110,2023-02-22,Caramel Machiato,Drinks,DRK-04,2,unknown,unknown,missing,Take Away
5929,SUN-9297141,2023-01-06,Iced Americano,Drinks,DRK-02,2,28000,error,Debit Card,Take Away
5930,SUN-8208558,2023-04-19,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,unknown,Online Order
5931,SUN-4034757,2023-06-03,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Take Away
5932,SUN-6183418,2023-10-01,Caramel Machiato,error,DRK-04,4,38000,152000,Cash,Take Away
5933,SUN-3998431,2023-02-13,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Take Away
5934,SUN-2740386,error,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Debit Card,Dine In
5935,SUN-7787876,2023-07-27,Choco Lava Cake,Dessert,DST-04,4,35000,nan,error,Take Away
5936,SUN-1957118,2023-06-01,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Dine In
5937,SUN-1059999,2023-09-05,Cafe Latte,Drinks,DRK-03,3,32000,96000,Debit Card,Dine In
5938,SUN-4554525,2023-05-29,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Take Away
5939,SUN-6964196,2023-09-19,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Take Away
5940,SUN-2122406,2023-11-25,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Take Away
5941,SUN-8543035,2023-02-08,error,Food,FOD-04,2,42000,84000,error,missing
5942,SUN-5261443,2023-09-09,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Digital Wallet,error
5943,SUN-9811847,2023-10-19,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Cash,Take Away
5944,SUN-6861231,2023-06-21,Buttermilk Fried Chicken,Food,FOD-01,1,48000,nan,Digital Wallet,Take Away
5945,SUN-1728002,2023-11-02,Nasi Goreng Kampung,Food,FOD-03,nan,38000,114000,Debit Card,Take Away
5946,SUN-9256303,2023-03-25,nan,Drinks,DRK-03,4,32000,128000,Cash,Take Away
5947,SUN-6315525,2023-04-09,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Digital Wallet,Dine In
5948,SUN-8912219,2023-02-09,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Take Away
5949,SUN-4445884,2023-12-22,Buttermilk Fried Chicken,Food,FOD-01,nan,48000,96000,Debit Card,Online Order
5950,SUN-1931515,2023-01-11,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,unknown,Cash,Take Away
5951,SUN-3693655,2023-05-04,Cafe Latte,Drinks,DRK-03,3,32000,96000,Cash,Take Away
5952,SUN-5089544,2023-06-24,Iced Americano,Drinks,DRK-02,4,28000,unknown,Digital Wallet,Dine In
5953,SUN-3487182,2023-04-05,Nasi Goreng Kampung,Food,FOD-03,1,unknown,38000,nan,Dine In
5954,SUN-3821116,2023-12-22,Club Sandwich,Food,FOD-05,error,45000,180000,Digital Wallet,missing
5955,SUN-5853883,2023-02-27,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,error
5956,SUN-5339605,2023-02-06,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Take Away
5957,SUN-4693684,2023-12-18,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,nan
5958,SUN-3608700,2023-02-01,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Take Away
5959,SUN-1176320,2023-12-26,unknown,Food,nan,3,48000,144000,Digital Wallet,Online Order
5960,SUN-6332135,2023-04-18,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Take Away
5961,SUN-8163621,2023-10-13,Buttermilk Fried Chicken,Food,FOD-01,error,48000,48000,error,Take Away
5962,SUN-2966530,2023-06-24,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,missing,Take Away
5963,SUN-8051141,2023-04-20,Nasi Goreng Kampung,Food,FOD-03,missing,38000,38000,Cash,Take Away
5964,SUN-7647162,2023-02-15,Espreso Single,Drinks,DRK-01,2,nan,44000,Cash,Dine In
5965,SUN-9332197,2023-03-10,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Take Away
5966,SUN-5581911,2023-11-04,Choco Lava Cake,missing,DST-04,4,35000,140000,Digital Wallet,Online Order
5967,SUN-9303049,2023-10-25,Choco Lava Cake,Dessert,DST-04,2,35000,70000,nan,Take Away
5968,SUN-4259461,2023-07-05,Beef Carbonara Pasta,error,FOD-02,3,nan,156000,Debit Card,Online Order
5969,SUN-7467949,2023-10-27,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Online Order
5970,SUN-7387403,2023-09-10,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Dine In
5971,SUN-6296019,2023-09-10,Cafe Latte,Drinks,DRK-03,2,32000,64000,Debit Card,Take Away
5972,SUN-1363624,2023-08-20,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine In
5973,SUN-1057678,2023-01-06,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,missing
5974,SUN-8636380,2023-12-18,Espreso Single,Drinks,DRK-01,4,22000,88000,nan,missing
5975,SUN-5765206,2023-02-02,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,nan,missing
5976,SUN-4227976,2023-05-08,error,Food,error,2,45000,nan,Digital Wallet,Take Away
5977,SUN-8068596,2023-07-28,Espreso Single,Drinks,DRK-01,unknown,22000,66000,Debit Card,Online Order
5978,SUN-4842159,2023-10-06,Buttermilk Fried Chicken,Food,FOD-01,unknown,48000,48000,Digital Wallet,Online Order
5979,SUN-4818796,2023-01-15,nan,Food,FOD-02,unknown,52000,208000,Digital Wallet,Dine In
5980,SUN-7829163,2023-08-02,Iced Americano,Drinks,DRK-02,3,unknown,84000,Cash,error
5981,SUN-6866025,2023-10-26,Espreso Single,Drinks,DRK-01,error,22000,66000,nan,nan
5982,SUN-6518973,2023-01-23,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Take Away
5983,SUN-4200010,2023-12-23,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Online Order
5984,SUN-7485893,2023-03-29,missing,unknown,FOD-01,3,48000,144000,Cash,Dine In
5985,SUN-4007919,2023-12-23,Grill Chicken Caesar Salad,error,FOD-04,3,42000,126000,Debit Card,Online Order
5986,SUN-3533646,2023-03-05,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Take Away
5987,SUN-6599730,2023-10-30,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine In
5988,SUN-9520820,2023-12-20,Cafe Latte,Drinks,DRK-03,3,32000,96000,Digital Wallet,Online Order
5989,SUN-4287778,2023-01-15,New York Cheesecake,Dessert,DST-03,2,42000,84000,missing,nan
5990,SUN-3373231,2023-07-07,Cinnamon Roll,Dessert,DST-05,1,nan,unknown,Debit Card,Online Order
5991,SUN-5933258,2023-02-11,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
5992,SUN-4081168,2023-11-27,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,missing,missing
5993,SUN-8631450,2023-12-24,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,nan
5994,SUN-9157601,2023-03-14,New York Cheesecake,missing,DST-03,2,42000,84000,Digital Wallet,Online Order
5995,SUN-6500963,2023-07-17,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Take Away
5996,SUN-3067745,2023-05-22,unknown,Drinks,DRK-01,missing,22000,22000,Debit Card,nan
5997,SUN-8771704,2023-02-10,nan,Drinks,DRK-03,1,32000,32000,Debit Card,Dine In
5998,SUN-3715580,2023-07-17,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Dine In
5999,SUN-8665867,2023-01-02,Buttermilk Fried Chicken,Food,error,3,48000,144000,Debit Card,Take Away
6000,SUN-2527607,2023-08-19,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Take Away
6001,SUN-9053758,2023-02-12,Cafe Latte,Drinks,DRK-03,3,unknown,96000,Cash,Take Away
6002,SUN-8411329,2023-10-14,Caramel Machiato,nan,DRK-04,nan,38000,114000,unknown,Dine In
6003,SUN-8844192,2023-11-17,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
6004,SUN-5350222,2023-05-16,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Take Away
6005,SUN-8630554,2023-04-20,Caramel Machiato,nan,DRK-04,4,38000,152000,Debit Card,Online Order
6006,SUN-8578745,2023-01-08,nan,Food,FOD-04,3,42000,126000,Digital Wallet,Dine In
6007,SUN-6196303,2023-09-30,missing,Food,FOD-01,2,48000,missing,unknown,Dine In
6008,SUN-5710746,2023-08-24,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Online Order
6009,SUN-4803781,2023-12-09,Choco Lava Cake,Dessert,DST-04,missing,35000,105000,missing,Take Away
6010,SUN-5442634,2023-08-31,error,Food,FOD-03,4,38000,152000,Debit Card,Dine In
6011,SUN-5662672,2023-05-10,missing,Drinks,DRK-02,1,28000,28000,unknown,Dine In
6012,SUN-3309783,2023-09-05,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine In
6013,SUN-2455430,2023-12-06,Choco Lava Cake,Dessert,nan,3,missing,105000,Digital Wallet,unknown
6014,SUN-7473390,2023-12-18,Choco Lava Cake,Dessert,DST-04,4,error,140000,Debit Card,Take Away
6015,SUN-2387419,2023-11-19,Cinnamon Roll,Dessert,DST-05,3,28000,error,unknown,Online Order
6016,SUN-4051991,2023-01-27,Fudgy Brownies,missing,DST-02,3,25000,75000,Debit Card,Take Away
6017,SUN-2405974,2023-02-14,Cafe Latte,Drinks,DRK-03,2,32000,64000,Cash,unknown
6018,SUN-3193279,2023-11-12,Caramel Machiato,missing,DRK-04,1,38000,38000,Cash,Take Away
6019,SUN-8517127,2023-02-16,nan,Drinks,DRK-03,3,32000,96000,nan,Online Order
6020,SUN-7533310,2023-08-30,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,missing
6021,SUN-2396304,2023-11-25,Classic Tirmaisu,nan,DST-01,3,38000,114000,Digital Wallet,Take Away
6022,SUN-2695199,2023-05-04,Beef Carbonara Pasta,Food,FOD-02,1,nan,52000,Debit Card,Take Away
6023,SUN-7529978,2023-11-02,Buttermilk Fried Chicken,Food,FOD-01,3,48000,nan,Digital Wallet,Take Away
6024,SUN-3305229,2023-02-03,Buttermilk Fried Chicken,Food,missing,4,48000,192000,Cash,nan
6025,SUN-8812264,2023-10-28,Club Sandwich,Food,FOD-05,2,45000,90000,Debit Card,error
6026,SUN-7486216,2023-10-12,unknown,Drinks,DRK-02,4,28000,unknown,nan,Dine In
6027,SUN-5453168,2023-09-01,Caramel Machiato,Drinks,DRK-04,1,missing,missing,Digital Wallet,nan
6028,SUN-9839325,2023-02-04,error,Drinks,DRK-02,unknown,28000,84000,nan,Dine In
6029,SUN-5298226,2023-12-16,Club Sandwich,unknown,missing,3,45000,135000,Debit Card,Online Order
6030,SUN-9804887,2023-11-29,missing,Food,FOD-01,3,48000,144000,Debit Card,nan
6031,SUN-5300589,2023-06-03,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Dine In
6032,SUN-5234563,2023-09-15,Creamy Maycha Latte,Drinks,error,4,35000,140000,error,error
6033,SUN-7165930,2023-10-26,Caramel Machiato,Drinks,DRK-04,2,missing,76000,Cash,Take Away
6034,SUN-2129355,2023-05-31,Fudgy Brownies,Dessert,DST-02,missing,25000,error,Debit Card,unknown
6035,SUN-3281809,2023-10-10,unknown,Drinks,DRK-02,1,28000,28000,Digital Wallet,Take Away
6036,SUN-4599946,2023-04-19,Fudgy Brownies,Dessert,DST-02,2,25000,unknown,Debit Card,Dine In
6037,SUN-5486246,2023-06-09,Club Sandwich,Food,FOD-05,nan,45000,error,Digital Wallet,Dine In
6038,SUN-2567199,2023-06-10,nan,Drinks,DRK-02,3,28000,84000,Cash,Take Away
6039,SUN-8998835,2023-04-17,Club Sandwich,Food,error,3,45000,135000,Cash,Take Away
6040,SUN-4694803,2023-06-19,Caramel Machiato,unknown,error,1,38000,38000,Digital Wallet,Online Order
6041,SUN-6232253,2023-02-11,nan,error,missing,1,38000,nan,Debit Card,unknown
6042,SUN-9979230,2023-09-06,Cafe Latte,Drinks,unknown,4,32000,nan,missing,Online Order
6043,SUN-3433670,2023-12-14,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,missing
6044,SUN-8809813,2023-09-27,missing,nan,DRK-04,3,38000,114000,Debit Card,unknown
6045,SUN-3069205,2023-10-27,Classic Tirmaisu,error,DST-01,2,38000,76000,Debit Card,Dine In
6046,SUN-5391597,2023-04-07,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Cash,nan
6047,SUN-1303360,2023-09-29,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Debit Card,error
6048,SUN-2453822,2023-03-02,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine In
6049,SUN-4736721,2023-04-02,unknown,Dessert,DST-04,4,35000,140000,missing,Take Away
6050,SUN-2215440,2023-12-29,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Cash,Dine In
6051,SUN-4472152,2023-10-27,Club Sandwich,Food,unknown,2,45000,error,unknown,Take Away
6052,SUN-7982450,2023-04-02,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Online Order
6053,SUN-5835008,2023-03-13,Creamy Maycha Latte,error,DRK-05,1,35000,35000,Debit Card,Take Away
6054,SUN-7512655,2023-11-11,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,unknown
6055,SUN-1430541,2023-08-20,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,Dine In
6056,SUN-8848922,2023-10-30,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Take Away
6057,SUN-3118844,2023-03-01,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,unknown,Take Away
6058,SUN-3340150,2023-06-14,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,missing
6059,SUN-8796795,2023-06-15,Caramel Machiato,Drinks,DRK-04,4,38000,152000,missing,Take Away
6060,SUN-6229131,2023-06-28,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Take Away
6061,SUN-3926246,2023-08-12,unknown,unknown,DRK-05,4,35000,140000,Cash,Take Away
6062,SUN-8573087,2023-03-01,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,error
6063,SUN-6440803,2023-09-20,Nasi Goreng Kampung,Food,FOD-03,nan,38000,114000,Cash,Take Away
6064,SUN-2100146,2023-05-13,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Dine In
6065,SUN-8552000,2023-12-01,Club Sandwich,Food,FOD-05,3,missing,135000,nan,Take Away
6066,SUN-7990040,2023-06-13,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Dine In
6067,SUN-5448703,2023-12-16,Iced Americano,Drinks,DRK-02,1,unknown,28000,Cash,Take Away
6068,SUN-5643968,2023-06-17,Grill Chicken Caesar Salad,Food,FOD-04,nan,42000,126000,error,Online Order
6069,SUN-5616142,2023-10-05,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Online Order
6070,SUN-5884754,2023-02-13,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Online Order
6071,SUN-4210771,2023-01-17,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Dine In
6072,SUN-9814851,2023-06-26,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Online Order
6073,SUN-2429473,2023-05-22,Iced Americano,Drinks,DRK-02,1,28000,28000,Debit Card,Online Order
6074,SUN-8465570,2023-12-31,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Cash,Take Away
6075,SUN-9900582,2023-09-23,New York Cheesecake,error,DST-03,error,42000,126000,Debit Card,error
6076,SUN-6212132,2023-03-22,Buttermilk Fried Chicken,nan,FOD-01,4,48000,192000,Digital Wallet,Online Order
6077,SUN-7356948,2023-11-13,New York Cheesecake,Dessert,DST-03,missing,42000,84000,Debit Card,Dine In
6078,SUN-3527977,2023-07-13,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Take Away
6079,SUN-3805585,2023-01-09,New York Cheesecake,Dessert,DST-03,2,42000,nan,Cash,unknown
6080,SUN-1523403,2023-10-14,error,missing,FOD-04,4,42000,168000,Debit Card,Dine In
6081,SUN-9574091,2023-05-26,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Cash,Dine In
6082,SUN-3848081,2023-01-11,Iced Americano,unknown,DRK-02,2,28000,unknown,Digital Wallet,Take Away
6083,SUN-5877196,2023-12-08,Buttermilk Fried Chicken,unknown,FOD-01,1,48000,48000,Debit Card,Take Away
6084,SUN-4315947,2023-11-11,Nasi Goreng Kampung,Food,FOD-03,2,unknown,76000,Cash,Take Away
6085,SUN-6206906,2023-12-05,Caramel Machiato,unknown,DRK-04,3,38000,114000,Cash,Dine In
6086,SUN-7041089,2023-07-09,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Online Order
6087,SUN-7997023,2023-11-19,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Digital Wallet,Online Order
6088,SUN-9877440,2023-10-05,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Take Away
6089,SUN-9808447,2023-02-25,Club Sandwich,Food,FOD-05,1,45000,45000,unknown,Online Order
6090,SUN-9874260,2023-12-18,nan,Food,FOD-03,1,unknown,38000,Digital Wallet,Take Away
6091,SUN-4227488,2023-04-28,Grill Chicken Caesar Salad,Food,FOD-04,3,42000,126000,Debit Card,Dine In
6092,SUN-1615197,2023-01-05,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,unknown
6093,SUN-6815668,2023-12-05,nan,Food,FOD-01,2,unknown,96000,Cash,Dine In
6094,SUN-6560842,2023-03-27,error,Drinks,DRK-01,3,22000,66000,Debit Card,Dine In
6095,SUN-7581500,2023-12-02,Grill Chicken Caesar Salad,unknown,FOD-04,3,42000,126000,Debit Card,unknown
6096,SUN-1919963,2023-02-09,Caramel Machiato,Drinks,DRK-04,4,nan,152000,Digital Wallet,Take Away
6097,SUN-6831924,2023-12-18,Iced Americano,Drinks,DRK-02,3,28000,84000,Cash,Dine In
6098,SUN-1610623,2023-03-16,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Online Order
6099,SUN-6624230,2023-09-13,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Dine In
6100,SUN-6083269,2023-12-28,Buttermilk Fried Chicken,Food,FOD-01,2,48000,missing,Digital Wallet,missing
6101,SUN-2020337,2023-09-17,New York Cheesecake,Dessert,DST-03,4,42000,168000,unknown,Online Order
6102,SUN-8284252,2023-05-24,nan,Dessert,DST-01,1,38000,38000,Digital Wallet,nan
6103,SUN-9365874,2023-04-03,Creamy Maycha Latte,Drinks,DRK-05,1,error,35000,Digital Wallet,Dine In
6104,SUN-6570254,2023-01-06,Choco Lava Cake,Dessert,DST-04,nan,35000,error,Cash,Dine In
6105,SUN-1851069,2023-09-17,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Online Order
6106,SUN-6120297,2023-11-15,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Digital Wallet,Dine In
6107,SUN-5093641,2023-04-07,error,Drinks,DRK-02,4,28000,112000,missing,Online Order
6108,SUN-2908109,2023-10-18,Fudgy Brownies,Dessert,DST-02,unknown,25000,nan,Cash,Take Away
